,location,price-boroughwise,property_type,review_scores_rating,listing_id
38893,Waltham Forest,very_expensive,large,93.0,31892593.0
38919,Waltham Forest,very_expensive,small,96.0,31911712.0
38925,Waltham Forest,very_cheap,room,98.0,31914332.0
38935,Waltham Forest,cheap,room,99.0,31918465.0
38949,Waltham Forest,expensive,large,97.0,31926927.0
38956,Waltham Forest,very_expensive,large,97.0,31937458.0
39028,Waltham Forest,average,small,88.0,31970945.0
39050,Waltham Forest,average,room,100.0,31984182.0
39167,Waltham Forest,very_expensive,large,88.0,32079882.0
39170,Waltham Forest,very_expensive,large,100.0,32080763.0
39178,Waltham Forest,very_expensive,large,100.0,32084879.0
39280,Waltham Forest,average,small,97.0,32154993.0
39368,Waltham Forest,expensive,small,95.0,32227210.0
39373,Waltham Forest,cheap,small,100.0,32231467.0
39448,Waltham Forest,very_cheap,room,96.0,32285944.0
39587,Waltham Forest,expensive,room,81.0,32386170.0
39588,Waltham Forest,expensive,room,89.0,32386536.0
39690,Waltham Forest,expensive,small,40.0,32457944.0
39713,Waltham Forest,cheap,room,100.0,32467483.0
39740,Waltham Forest,very_expensive,large,97.0,32484803.0
39761,Waltham Forest,expensive,large,100.0,32496469.0
39803,Waltham Forest,average,small,98.0,32520852.0
39853,Waltham Forest,cheap,room,76.0,32560284.0
39883,Waltham Forest,very_expensive,large,94.0,32567281.0
39922,Waltham Forest,average,room,100.0,32598425.0
40000,Waltham Forest,very_expensive,large,84.0,32638406.0
40120,Waltham Forest,very_expensive,large,97.0,32720663.0
40124,Waltham Forest,expensive,room,80.0,32722956.0
40140,Waltham Forest,very_cheap,room,73.0,32734347.0
40198,Waltham Forest,expensive,small,100.0,32776809.0
40209,Waltham Forest,very_cheap,room,100.0,32783765.0
40325,Waltham Forest,very_cheap,room,96.0,32870316.0
40374,Waltham Forest,expensive,room,96.0,32910692.0
40476,Waltham Forest,cheap,room,99.0,32983832.0
40506,Waltham Forest,cheap,room,95.0,33007406.0
40602,Waltham Forest,cheap,room,47.0,33086557.0
40860,Waltham Forest,cheap,small,88.0,33285505.0
40955,Waltham Forest,very_cheap,room,84.0,33354534.0
41032,Waltham Forest,cheap,room,100.0,33395702.0
41058,Waltham Forest,very_expensive,small,97.0,33418833.0
41122,Waltham Forest,cheap,room,100.0,33463866.0
41127,Waltham Forest,expensive,large,84.0,33468930.0
41142,Waltham Forest,very_expensive,small,98.0,33486289.0
41233,Waltham Forest,very_expensive,small,98.0,33569408.0
41283,Waltham Forest,very_expensive,small,89.0,33598082.0
41314,Waltham Forest,expensive,large,100.0,33615736.0
41323,Waltham Forest,very_expensive,large,87.0,33622809.0
41341,Waltham Forest,expensive,large,100.0,33632963.0
41349,Waltham Forest,cheap,room,100.0,33639004.0
41356,Waltham Forest,average,room,93.0,33641071.0
41373,Waltham Forest,expensive,small,100.0,33653627.0
41382,Waltham Forest,cheap,room,100.0,33657286.0
41430,Waltham Forest,cheap,room,98.0,33702967.0
41438,Waltham Forest,expensive,large,85.0,33706706.0
41452,Waltham Forest,average,small,100.0,33712236.0
41494,Waltham Forest,cheap,room,100.0,33738968.0
41663,Waltham Forest,average,small,80.0,33852192.0
41776,Waltham Forest,very_cheap,room,100.0,33923659.0
41778,Waltham Forest,very_cheap,room,92.0,33924528.0
42189,Waltham Forest,expensive,large,100.0,34206473.0
42346,Waltham Forest,average,room,100.0,34307790.0
42414,Waltham Forest,very_expensive,large,100.0,34351503.0
42438,Waltham Forest,very_expensive,large,93.0,34363786.0
42531,Waltham Forest,very_cheap,room,87.0,34417904.0
42548,Waltham Forest,very_expensive,small,94.0,34431193.0
42600,Waltham Forest,average,small,83.0,34475574.0
42640,Waltham Forest,average,room,100.0,34508219.0
42655,Waltham Forest,very_cheap,room,90.0,34527812.0
42670,Waltham Forest,cheap,room,100.0,34535919.0
42731,Waltham Forest,expensive,large,100.0,34569626.0
42765,Waltham Forest,cheap,small,95.0,34595458.0
42780,Waltham Forest,expensive,small,89.0,34609373.0
42878,Waltham Forest,cheap,room,100.0,34668468.0
42936,Waltham Forest,expensive,room,100.0,34708748.0
42943,Waltham Forest,expensive,large,93.0,34710664.0
42961,Waltham Forest,very_cheap,room,100.0,34720181.0
42982,Waltham Forest,expensive,small,100.0,34737660.0
42999,Waltham Forest,very_cheap,room,95.0,34743088.0
43060,Waltham Forest,very_expensive,small,92.0,34774366.0
43077,Waltham Forest,expensive,small,100.0,34781421.0
43116,Waltham Forest,cheap,room,90.0,34809119.0
43159,Waltham Forest,expensive,large,100.0,34835964.0
43165,Waltham Forest,expensive,small,94.0,34838205.0
43294,Waltham Forest,very_cheap,room,98.0,34940746.0
43502,Waltham Forest,cheap,room,99.0,35079783.0
43506,Waltham Forest,expensive,small,100.0,35083063.0
43521,Waltham Forest,average,large,95.0,35100060.0
43530,Waltham Forest,cheap,room,95.0,35110941.0
43548,Waltham Forest,expensive,small,100.0,35119431.0
43615,Waltham Forest,cheap,room,96.0,35158636.0
43710,Waltham Forest,cheap,room,89.0,35225268.0
43784,Waltham Forest,very_cheap,room,98.0,35284127.0
43887,Waltham Forest,very_expensive,large,100.0,35364461.0
44016,Waltham Forest,expensive,large,96.0,35448995.0
44019,Waltham Forest,expensive,small,100.0,35453336.0
44096,Waltham Forest,expensive,small,95.0,35502744.0
44140,Waltham Forest,very_cheap,room,98.0,35533191.0
44163,Waltham Forest,very_expensive,large,100.0,35544022.0
44269,Waltham Forest,very_expensive,large,93.0,35604114.0
44283,Waltham Forest,cheap,small,80.0,35608387.0
44288,Waltham Forest,expensive,small,100.0,35609332.0
44328,Waltham Forest,very_expensive,small,91.0,35636887.0
44358,Waltham Forest,cheap,room,100.0,35648891.0
44497,Waltham Forest,cheap,room,91.0,35740207.0
44617,Waltham Forest,expensive,room,100.0,35822273.0
44662,Waltham Forest,expensive,small,98.0,35854117.0
44669,Waltham Forest,very_cheap,room,86.0,35857357.0
44692,Waltham Forest,very_cheap,room,97.0,35864882.0
44738,Waltham Forest,cheap,room,85.0,35900575.0
44834,Waltham Forest,cheap,room,85.0,35969505.0
44849,Waltham Forest,expensive,small,100.0,35983663.0
44852,Waltham Forest,cheap,room,80.0,35984249.0
44903,Waltham Forest,cheap,room,60.0,36016412.0
44936,Waltham Forest,very_expensive,large,95.0,36031099.0
44982,Waltham Forest,cheap,room,100.0,36066631.0
44992,Waltham Forest,expensive,small,92.0,36070809.0
45146,Waltham Forest,average,room,76.0,36180904.0
45174,Waltham Forest,very_cheap,room,95.0,36214951.0
45177,Waltham Forest,cheap,room,83.0,36216724.0
45312,Waltham Forest,expensive,small,97.0,36303298.0
45521,Waltham Forest,expensive,large,98.0,36462517.0
45579,Waltham Forest,very_expensive,large,100.0,36508275.0
45787,Waltham Forest,very_expensive,large,100.0,36655607.0
45835,Waltham Forest,average,small,97.0,36704582.0
45850,Waltham Forest,very_expensive,large,100.0,36716975.0
45865,Waltham Forest,very_expensive,large,100.0,36728722.0
45965,Waltham Forest,very_cheap,room,91.0,36786980.0
45973,Waltham Forest,very_expensive,large,100.0,36792259.0
46013,Waltham Forest,very_expensive,large,93.0,36825326.0
46143,Waltham Forest,expensive,small,89.0,36902778.0
46202,Waltham Forest,expensive,small,90.0,36953842.0
46209,Waltham Forest,cheap,room,100.0,36959333.0
46280,Waltham Forest,very_expensive,large,97.0,37012308.0
46319,Waltham Forest,expensive,large,85.0,37040590.0
46323,Waltham Forest,cheap,room,100.0,37041439.0
46330,Waltham Forest,expensive,small,100.0,37042191.0
46555,Waltham Forest,average,room,94.0,37207159.0
46569,Waltham Forest,expensive,small,73.0,37212564.0
46570,Waltham Forest,cheap,room,100.0,37212690.0
46573,Waltham Forest,expensive,small,90.0,37213577.0
46679,Waltham Forest,very_expensive,large,93.0,37294826.0
46776,Waltham Forest,cheap,room,100.0,37361998.0
46786,Waltham Forest,very_cheap,room,97.0,37367973.0
46788,Waltham Forest,expensive,small,70.0,37376420.0
46823,Waltham Forest,expensive,large,97.0,37390251.0
46875,Waltham Forest,average,small,73.0,37442412.0
46882,Waltham Forest,very_cheap,room,100.0,37447681.0
47044,Waltham Forest,expensive,small,93.0,37543044.0
47088,Waltham Forest,very_cheap,room,96.0,37564529.0
47148,Waltham Forest,expensive,small,80.0,37613860.0
47156,Waltham Forest,very_cheap,room,67.0,37616001.0
47157,Waltham Forest,very_cheap,room,73.0,37616410.0
47159,Waltham Forest,cheap,room,80.0,37616950.0
47190,Waltham Forest,very_cheap,room,98.0,37625312.0
47210,Waltham Forest,cheap,room,96.0,37645891.0
47260,Waltham Forest,expensive,small,97.0,37674015.0
47281,Waltham Forest,expensive,small,80.0,37684210.0
47346,Waltham Forest,expensive,small,82.0,37713462.0
47408,Waltham Forest,very_cheap,room,96.0,37746517.0
47411,Waltham Forest,cheap,room,95.0,37747585.0
47463,Waltham Forest,expensive,large,92.0,37775400.0
47558,Waltham Forest,average,room,100.0,37840525.0
47778,Waltham Forest,very_expensive,large,98.0,37959019.0
47835,Waltham Forest,very_expensive,large,100.0,37985889.0
47877,Waltham Forest,average,small,92.0,38010616.0
47927,Waltham Forest,average,room,100.0,38037800.0
47994,Waltham Forest,expensive,small,75.0,38095443.0
48026,Waltham Forest,very_expensive,large,92.0,38117059.0
48035,Waltham Forest,average,small,100.0,38120267.0
48124,Waltham Forest,expensive,small,93.0,38157569.0
48194,Waltham Forest,very_cheap,room,88.0,38197167.0
48195,Waltham Forest,very_cheap,room,100.0,38197794.0
48240,Waltham Forest,very_expensive,large,87.0,38218072.0
48264,Waltham Forest,expensive,small,100.0,38232621.0
48289,Waltham Forest,average,small,82.0,38249624.0
48293,Waltham Forest,very_cheap,room,67.0,38251298.0
48377,Waltham Forest,very_expensive,large,100.0,38310659.0
48516,Waltham Forest,very_expensive,large,100.0,38385109.0
48558,Waltham Forest,cheap,room,97.0,38410621.0
48560,Waltham Forest,very_cheap,room,100.0,38411333.0
48776,Waltham Forest,cheap,room,90.0,38547777.0
48788,Waltham Forest,cheap,room,90.0,38550636.0
48805,Waltham Forest,very_cheap,room,80.0,38565219.0
48810,Waltham Forest,cheap,room,97.0,38568089.0
48816,Waltham Forest,very_expensive,small,93.0,38570803.0
48831,Waltham Forest,very_expensive,large,100.0,38578790.0
48906,Waltham Forest,cheap,room,100.0,38620418.0
48953,Waltham Forest,very_cheap,room,89.0,38655527.0
48999,Waltham Forest,very_cheap,room,100.0,38670238.0
49081,Waltham Forest,average,small,100.0,38716354.0
49230,Waltham Forest,average,small,87.0,38793850.0
49232,Waltham Forest,average,small,92.0,38796787.0
49236,Waltham Forest,very_expensive,large,98.0,38800786.0
49303,Waltham Forest,very_expensive,room,100.0,38837878.0
49371,Waltham Forest,expensive,large,82.0,38874631.0
49428,Waltham Forest,very_cheap,room,80.0,38916382.0
49586,Waltham Forest,very_cheap,room,100.0,39013234.0
49588,Waltham Forest,average,room,90.0,39014761.0
49622,Waltham Forest,average,small,87.0,39029915.0
49633,Waltham Forest,average,small,80.0,39040941.0
49748,Waltham Forest,expensive,small,95.0,39095657.0
49771,Waltham Forest,expensive,small,100.0,39102500.0
49775,Waltham Forest,cheap,room,100.0,39103867.0
49778,Waltham Forest,cheap,room,98.0,39104417.0
49780,Waltham Forest,cheap,room,100.0,39105021.0
49784,Waltham Forest,cheap,room,100.0,39106232.0
49865,Waltham Forest,very_cheap,room,90.0,39146454.0
49877,Waltham Forest,average,small,100.0,39149308.0
49882,Waltham Forest,very_cheap,room,100.0,39151983.0
49898,Waltham Forest,expensive,small,93.0,39166593.0
49920,Waltham Forest,average,room,93.0,39173848.0
49926,Waltham Forest,expensive,large,93.0,39175883.0
49927,Waltham Forest,expensive,small,80.0,39177086.0
49948,Waltham Forest,very_expensive,large,84.0,39190184.0
50070,Waltham Forest,cheap,room,84.0,39260648.0
50113,Waltham Forest,very_cheap,room,95.0,39290652.0
50189,Waltham Forest,cheap,room,100.0,39335493.0
50193,Waltham Forest,expensive,small,91.0,39336703.0
50235,Waltham Forest,cheap,room,100.0,39359511.0
50281,Waltham Forest,very_expensive,small,100.0,39403623.0
50390,Waltham Forest,cheap,room,100.0,39473460.0
50503,Waltham Forest,very_cheap,room,100.0,39547190.0
50615,Waltham Forest,average,room,77.0,39625574.0
50688,Waltham Forest,cheap,room,100.0,39680275.0
50793,Waltham Forest,cheap,room,100.0,39760112.0
50831,Waltham Forest,very_expensive,large,95.0,39792695.0
50860,Waltham Forest,very_expensive,large,74.0,39816835.0
51016,Waltham Forest,very_cheap,room,100.0,39932618.0
51091,Waltham Forest,very_expensive,large,100.0,40006234.0
51094,Waltham Forest,very_cheap,room,96.0,40008698.0
51140,Waltham Forest,average,small,87.0,40043822.0
51334,Waltham Forest,expensive,large,65.0,40234430.0
51436,Waltham Forest,expensive,large,100.0,40364047.0
51641,Waltham Forest,cheap,room,100.0,40656878.0
51698,Waltham Forest,very_cheap,room,100.0,40816962.0
245,Hillingdon,cheap,room,83.0,271122.0
295,Hillingdon,very_cheap,room,96.0,307923.0
1086,Hillingdon,expensive,small,86.0,670667.0
1151,Hillingdon,very_cheap,room,93.0,713741.0
1152,Hillingdon,cheap,room,90.0,713758.0
1326,Hillingdon,cheap,room,99.0,834586.0
1334,Hillingdon,very_cheap,room,95.0,843498.0
2470,Hillingdon,expensive,room,96.0,2007051.0
3254,Hillingdon,very_cheap,room,95.0,3114243.0
4187,Hillingdon,very_expensive,large,60.0,4111860.0
4702,Hillingdon,expensive,room,100.0,4677249.0
5534,Hillingdon,average,room,93.0,5650545.0
5640,Hillingdon,cheap,room,96.0,5780867.0
5956,Hillingdon,very_expensive,large,99.0,6154466.0
6302,Hillingdon,cheap,room,97.0,6498157.0
6308,Hillingdon,cheap,room,100.0,6501178.0
6421,Hillingdon,cheap,room,95.0,6613370.0
6552,Hillingdon,cheap,room,98.0,6740524.0
6657,Hillingdon,cheap,room,96.0,6857143.0
6666,Hillingdon,cheap,room,100.0,6863019.0
6998,Hillingdon,expensive,small,99.0,7172305.0
7359,Hillingdon,expensive,room,94.0,7513222.0
7456,Hillingdon,very_expensive,large,100.0,7594766.0
7664,Hillingdon,expensive,room,94.0,7783196.0
7706,Hillingdon,very_cheap,room,87.0,7830321.0
7912,Hillingdon,average,room,93.0,8032212.0
8006,Hillingdon,very_cheap,room,97.0,8144640.0
8014,Hillingdon,very_expensive,large,98.0,8158217.0
8522,Hillingdon,cheap,room,95.0,8735178.0
8749,Hillingdon,cheap,room,100.0,9009382.0
8779,Hillingdon,cheap,room,97.0,9046849.0
8940,Hillingdon,very_cheap,room,73.0,9225209.0
9002,Hillingdon,average,room,100.0,9294401.0
9366,Hillingdon,cheap,room,99.0,9703429.0
9471,Hillingdon,expensive,small,98.0,9800588.0
9626,Hillingdon,very_expensive,large,98.0,9970787.0
10304,Hillingdon,average,room,98.0,11077322.0
10379,Hillingdon,expensive,small,87.0,11171713.0
10613,Hillingdon,cheap,room,100.0,11447778.0
10855,Hillingdon,average,room,92.0,11734545.0
10988,Hillingdon,cheap,room,97.0,11900392.0
11001,Hillingdon,average,room,93.0,11917926.0
11007,Hillingdon,very_expensive,large,100.0,11921531.0
11093,Hillingdon,average,room,97.0,12021223.0
11113,Hillingdon,very_cheap,room,98.0,12045898.0
11297,Hillingdon,average,room,82.0,12258144.0
11550,Hillingdon,average,room,99.0,12550312.0
11618,Hillingdon,average,room,95.0,12625747.0
11671,Hillingdon,cheap,room,94.0,12702978.0
12009,Hillingdon,average,room,96.0,13044628.0
12369,Hillingdon,expensive,room,94.0,13328120.0
12562,Hillingdon,expensive,large,93.0,13492951.0
12706,Hillingdon,expensive,room,99.0,13589671.0
12777,Hillingdon,very_expensive,large,93.0,13636303.0
12797,Hillingdon,very_expensive,small,96.0,13651605.0
12798,Hillingdon,very_expensive,large,94.0,13651780.0
12799,Hillingdon,very_expensive,large,92.0,13651853.0
12867,Hillingdon,very_cheap,room,98.0,13713957.0
12995,Hillingdon,very_cheap,room,85.0,13800931.0
13105,Hillingdon,very_cheap,room,81.0,13877904.0
13285,Hillingdon,expensive,room,87.0,13996669.0
13472,Hillingdon,cheap,room,96.0,14151131.0
13929,Hillingdon,expensive,small,100.0,14500973.0
13943,Hillingdon,cheap,room,97.0,14517753.0
14150,Hillingdon,expensive,small,100.0,14679230.0
14346,Hillingdon,expensive,large,95.0,14851031.0
14389,Hillingdon,very_expensive,large,95.0,14896098.0
14513,Hillingdon,average,room,90.0,15005258.0
14670,Hillingdon,cheap,room,100.0,15147056.0
14898,Hillingdon,expensive,room,98.0,15332243.0
14918,Hillingdon,very_cheap,room,99.0,15338635.0
15487,Hillingdon,expensive,small,100.0,15826252.0
15522,Hillingdon,expensive,room,98.0,15855571.0
15554,Hillingdon,cheap,room,89.0,15870880.0
15574,Hillingdon,cheap,room,100.0,15881675.0
15594,Hillingdon,expensive,room,92.0,15895539.0
15887,Hillingdon,expensive,room,80.0,16128240.0
16006,Hillingdon,expensive,room,96.0,16202748.0
16229,Hillingdon,cheap,room,96.0,16334991.0
16354,Hillingdon,cheap,room,100.0,16424863.0
16386,Hillingdon,very_cheap,room,100.0,16448902.0
16404,Hillingdon,very_expensive,room,98.0,16466822.0
16488,Hillingdon,very_cheap,room,100.0,16557647.0
16530,Hillingdon,cheap,room,94.0,16597889.0
17082,Hillingdon,very_cheap,room,97.0,16950284.0
17086,Hillingdon,average,room,95.0,16953154.0
17486,Hillingdon,cheap,room,94.0,17274545.0
17524,Hillingdon,cheap,room,91.0,17309770.0
17625,Hillingdon,very_cheap,room,100.0,17384373.0
17813,Hillingdon,expensive,room,98.0,17520898.0
17849,Hillingdon,expensive,room,95.0,17536117.0
18091,Hillingdon,very_cheap,room,96.0,17667600.0
18183,Hillingdon,average,room,96.0,17734137.0
18281,Hillingdon,very_cheap,room,100.0,17784174.0
18355,Hillingdon,expensive,room,88.0,17836239.0
18471,Hillingdon,cheap,room,100.0,17918553.0
18541,Hillingdon,cheap,room,100.0,17959833.0
18836,Hillingdon,average,small,97.0,18150326.0
18910,Hillingdon,expensive,small,99.0,18189287.0
19105,Hillingdon,average,room,96.0,18326634.0
19521,Hillingdon,expensive,small,95.0,18631998.0
19614,Hillingdon,very_cheap,room,98.0,18679593.0
20071,Hillingdon,cheap,room,98.0,18961480.0
20150,Hillingdon,expensive,room,96.0,19016795.0
21104,Hillingdon,expensive,large,88.0,19599179.0
21231,Hillingdon,very_cheap,room,95.0,19659907.0
21249,Hillingdon,expensive,small,93.0,19670541.0
21405,Hillingdon,very_cheap,room,98.0,19767050.0
21682,Hillingdon,very_cheap,room,97.0,19907457.0
22115,Hillingdon,cheap,room,93.0,20149495.0
22151,Hillingdon,average,room,95.0,20164603.0
22258,Hillingdon,expensive,room,95.0,20223438.0
22630,Hillingdon,expensive,room,94.0,20492497.0
22637,Hillingdon,average,room,100.0,20500760.0
23345,Hillingdon,cheap,room,73.0,20926147.0
23459,Hillingdon,expensive,room,96.0,21001449.0
23785,Hillingdon,very_cheap,room,98.0,21185641.0
23958,Hillingdon,very_cheap,room,100.0,21268566.0
23975,Hillingdon,cheap,room,92.0,21274780.0
24166,Hillingdon,very_cheap,room,91.0,21391504.0
24249,Hillingdon,cheap,room,94.0,21438138.0
24302,Hillingdon,cheap,room,98.0,21468810.0
24610,Hillingdon,very_cheap,room,98.0,21634855.0
